City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,Solton,52.8429,86.4787,59.79,66,8,3.4,RU,1685588974
280,Pontianak,-0.0333,109.3333,85.98,74,20,8.05,ID,1685588974
281,Longyan,25.1072,117.0225,89.15,61,14,3.0,CN,1685588974
282,Arcachon,44.5875,-1.0519,64.72,94,100,8.05,FR,1685588974
283,Sfantu Gheorghe,45.8667,25.7833,58.26,91,99,1.68,RO,1685588975
284,Kudahuvadhoo,2.6708,72.8944,82.26,78,100,16.35,MV,1685588439
285,Bonanza,14.0289,-84.591,72.45,99,100,1.52,NI,1685588975
286,Zwedru,6.0667,-8.1281,72.79,100,98,1.74,LR,1685588975
287,Paita,-5.0892,-81.1144,73.98,82,6,12.21,PE,1685588704
288,Shaunavon,49.6501,-108.4181,58.78,67,90,8.66,CA,1685588546
289,San Patricio,28.017,-97.5169,80.83,78,0,10.89,US,1685588396
290,Yangambi,0.8102,24.4336,68.94,98,82,1.83,CD,1685588497
291,Zyryanka,65.75,150.85,53.37,47,96,12.19,RU,1685588555
292,Pangoa,-12.1167,-73.0,67.82,92,13,2.08,PE,1685588976
293,Vardo,70.3705,31.1107,39.18,87,100,25.32,NO,1685588674
294,Leh,34.1667,77.5833,47.07,60,100,5.68,IN,1685588976
295,Springfield,37.2153,-93.2982,70.34,88,52,1.99,US,1685588544
296,Fuling,29.7022,107.3919,77.4,91,100,0.04,CN,1685588977
297,Palu,-0.8917,119.8707,89.82,62,91,1.36,ID,1685588977
298,Nokaneng,-19.6667,22.2667,59.76,36,19,4.83,BW,1685588977
299,Carnarvon,-24.8667,113.6333,72.01,53,15,13.4,AU,1685588383
300,Longyearbyen,78.2186,15.6401,33.64,69,75,5.75,SJ,1685588449
301,Ancud,-41.8697,-73.8203,48.06,93,34,5.57,CL,1685588393
302,Korla,41.7597,86.1469,67.75,37,73,7.36,CN,1685588414
303,Hovd,48.0056,91.6419,52.3,43,72,6.08,MN,1685588559
304,Ystad,55.4297,13.8204,52.54,94,9,10.29,SE,1685588978
305,Port-Cartier,50.0334,-66.8654,63.75,43,72,8.9,CA,1685588978
306,Kavieng,-2.5744,150.7967,82.38,78,100,11.23,PG,1685588416
307,Lensk,60.7253,114.9278,62.6,53,82,4.85,RU,1685588983
308,Gunjur,13.2019,-16.7339,78.87,89,0,5.75,GM,1685588984
309,Avera,33.194,-82.5271,65.91,80,83,6.22,US,1685588524
310,Kampene,-3.6,26.6667,66.94,75,0,1.59,CD,1685588984
311,Adet,11.2644,37.4888,58.42,87,100,1.95,ET,1685588984
312,Ko Samui,9.5357,99.9357,83.43,78,88,19.06,TH,1685588859
313,Eureka,40.8021,-124.1637,58.68,76,3,7.0,US,1685588657
314,Balkanabat,39.5108,54.3671,83.03,34,100,11.56,TM,1685588984
315,Santa Rosalia,27.3167,-112.2833,70.5,43,0,10.22,MX,1685588985
316,Zlatoust,55.1711,59.6508,68.99,47,100,4.76,RU,1685588775
317,Pagudpud,18.5616,120.7868,84.42,80,54,17.31,PH,1685588985
318,Oranjemund,-28.55,16.4333,55.36,80,0,3.44,NA,1685588495
319,Coihaique,-45.5752,-72.0662,47.01,93,75,3.44,CL,1685588727
320,Bandarbeyla,9.4942,50.8122,81.45,80,15,17.2,SO,1685588386
321,Sindhnur,15.7833,76.7667,91.11,47,84,10.4,IN,1685588991
322,Saint-Paul,-21.0096,55.2707,68.11,85,8,2.73,RE,1685588991
323,Kahului,20.8947,-156.47,79.84,83,86,14.0,US,1685588991
324,Orlik,52.5178,99.825,44.94,79,100,4.16,RU,1685588991
325,Sabha,27.0377,14.4283,72.82,50,0,14.29,LY,1685588483
326,Zhigansk,66.7697,123.3711,48.87,40,1,17.67,RU,1685588553
327,Gafanha Da Encarnacao,40.6181,-8.733,63.01,85,14,5.5,PT,1685588992
328,Valparaiso,-33.0393,-71.6273,59.0,62,0,5.75,CL,1685588409
329,Nantucket,41.2835,-70.0995,56.08,97,40,4.61,US,1685588992
330,Yagodnoye,62.55,149.6667,52.68,53,100,16.78,RU,1685588992
331,Kanalia,39.5,22.8833,61.66,95,3,3.38,GR,1685588992
332,Mnogovershinnyy,53.9353,139.9242,37.47,96,100,6.78,RU,1685588992
333,Russell,32.3502,-85.1999,69.4,94,0,4.61,US,1685588640
334,Anchorage,61.2181,-149.9003,52.68,72,100,10.0,US,1685588520
335,Amapa,1.0,-52.0,69.46,95,0,2.37,BR,1685588732
336,Caravelas,-17.7125,-39.2481,69.69,94,36,3.74,BR,1685588412
337,Pisco,-13.7,-76.2167,69.85,68,100,4.61,PE,1685588885
338,Puerto Baquerizo Moreno,-0.9,-89.6,77.22,80,97,13.42,EC,1685588993
339,Saint-Georges,12.0564,-61.7485,81.55,78,77,15.43,GD,1685588955
340,Grootfontein,-19.5667,18.1167,56.1,46,25,6.17,NA,1685588994
341,Portland,45.5234,-122.6762,63.52,52,51,5.99,US,1685588465
342,Antalaha,-14.9003,50.2788,68.34,82,18,7.02,MG,1685588538
343,Salalah,17.0151,54.0924,84.69,73,43,6.64,OM,1685588405
344,Chapais,49.7834,-74.8492,66.13,68,25,6.42,CA,1685588994
345,Turayf,31.6725,38.6637,66.79,44,0,6.38,SA,1685588994
346,Kenai,60.5544,-151.2583,57.02,64,0,16.11,US,1685588483
347,San Andres,12.5847,-81.7006,82.49,77,96,9.89,CO,1685588995
348,Maningrida,-12.0667,134.2667,83.43,51,46,10.63,AU,1685588671
349,Provideniya,64.3833,-173.3,32.11,93,100,6.71,RU,1685588465
350,Riyadh,24.6877,46.7219,82.54,33,1,4.23,SA,1685588922
351,Pitimbu,-7.4706,-34.8086,77.59,87,41,8.93,BR,1685588474
352,Pangnirtung,66.1451,-65.7125,30.74,98,100,3.76,CA,1685588519
353,Zhanaozen,43.3,52.8,80.28,17,100,9.86,KZ,1685588464
354,Mindelo,16.8901,-24.9804,72.95,78,75,16.11,CV,1685588995
355,Lavrentiya,65.5833,-171.0,31.12,97,100,5.28,RU,1685588494
356,Horsham,51.064,-0.3272,52.45,88,75,12.66,GB,1685588996
357,Hurghada,27.2574,33.8129,78.84,36,0,0.0,EG,1685588552
358,Vostok,46.4856,135.8833,48.24,96,100,3.91,RU,1685588508
359,Grindavik,63.8424,-22.4338,45.07,100,100,9.22,IS,1685588996
360,Te Anau,-45.4167,167.7167,53.37,97,100,5.79,NZ,1685588459
361,Goma,-1.6792,29.2228,59.74,89,11,2.95,CD,1685588470
362,Hobyo,5.3505,48.5268,81.81,80,86,17.81,SO,1685588997
363,Beringovskiy,63.05,179.3167,54.7,52,97,6.58,RU,1685588997
364,Kavaratti,10.5669,72.642,84.72,74,100,6.78,IN,1685588439
365,Ankazoabo,-22.2833,44.5167,62.49,50,99,2.91,MG,1685588997
366,Evanston,42.0411,-87.6901,72.48,80,100,1.99,US,1685588997
367,Tarsus,36.9188,34.8784,64.27,84,67,3.69,TR,1685588998
368,Makokou,0.5738,12.8642,69.51,97,79,2.08,GA,1685588998
369,Yoichi,43.2039,140.7703,68.11,43,39,10.76,JP,1685588998
370,Barra Patuca,15.8,-84.2833,79.65,79,100,7.92,HN,1685588998
371,Esperance,-33.8667,121.9,62.06,81,100,10.09,AU,1685588998
372,Moose Factory,51.2585,-80.6094,48.2,81,40,5.75,CA,1685588475
373,Ixtapa,20.7,-105.2,74.25,81,19,2.82,MX,1685588413
374,Biak,-0.9131,122.8766,82.9,72,100,7.2,ID,1685588670
375,Ponta Delgada,37.7333,-25.6667,63.32,88,40,4.61,PT,1685588731
376,Baneh,35.9975,45.8853,61.74,52,2,3.87,IR,1685588999
377,Labuan,5.2767,115.2417,83.16,73,70,5.23,MY,1685588999
378,Mountain Home,43.133,-115.6912,62.42,80,75,16.11,US,1685588999
379,Kryvyy Rih,47.9167,33.35,54.91,76,2,8.12,UA,1685588999
380,Florissant,38.7892,-90.3226,79.02,62,24,7.34,US,1685588890
381,Bilma,18.6853,12.9164,86.92,27,72,6.87,NE,1685588512
382,Gorin,51.1983,136.6669,41.14,96,100,8.21,RU,1685589000
383,Nishihara,26.1842,127.7558,82.06,97,100,32.21,JP,1685589000
384,Atar,20.5169,-13.0499,83.39,22,100,7.25,MR,1685589000
385,Saint-Augustin,51.226,-58.6502,47.43,84,99,5.46,CA,1685588715
386,Quang Ngai,15.1167,108.8,93.83,51,40,1.01,VN,1685589000
387,Uglovskoye,51.3557,80.1942,70.84,35,10,11.63,RU,1685589001
388,Semey,50.4111,80.2275,71.82,30,0,11.18,KZ,1685589001
389,Manbij,36.5281,37.9549,63.16,69,2,9.46,SY,1685589001
390,Matay,28.419,30.7792,85.98,21,82,10.47,EG,1685588735
391,Aguie,13.506,7.7786,82.04,60,63,11.34,NE,1685589002
392,Port Hawkesbury,45.6169,-61.3485,62.91,79,44,5.17,CA,1685588811
393,Great Bend,38.3645,-98.7648,74.61,71,55,17.67,US,1685588862
394,Ribeira Grande,38.5167,-28.7,63.77,92,100,4.0,PT,1685588156
395,Pak Phanang,8.3511,100.202,84.4,73,91,9.35,TH,1685589003
396,Puerto Narino,-3.7703,-70.3831,73.36,99,94,2.33,CO,1685589003
397,Hirara,24.8,125.2833,78.33,95,100,24.7,JP,1685589003
398,Birjand,32.8663,59.2211,76.21,8,100,6.22,IR,1685589003
399,Vadso,70.0744,29.7487,39.36,75,75,27.63,NO,1685589004
400,Deder,9.3167,41.45,55.04,83,36,3.04,ET,1685589004
401,Katangli,51.7102,143.2326,40.59,94,100,15.26,RU,1685589004
402,Salinas,36.6777,-121.6555,59.95,80,100,8.05,US,1685589004
403,Chihuahua,28.5,-106.0,83.23,14,3,21.94,MX,1685588928
404,Likasi,-10.9814,26.7333,53.91,72,34,3.53,CD,1685589005
405,Thap Than,15.4606,99.8917,91.85,50,17,4.45,TH,1685589005
406,Buala,-8.145,159.5921,85.24,72,88,8.05,SB,1685588484
407,Akdepe,42.0551,59.3788,85.78,20,77,16.37,TM,1685589005
408,Iranshahr,27.2025,60.6848,90.55,22,31,3.67,IR,1685589006
409,Palimbang,6.2106,124.1894,87.21,65,80,5.66,PH,1685589006
410,Maua,-23.6678,-46.4614,63.36,97,98,2.89,BR,1685588933
411,Santa Rosa,14.3122,121.1114,89.11,80,58,14.76,PH,1685589006
412,Tahoua,14.8888,5.2692,87.55,20,100,6.02,NE,1685589006
413,Carballo,43.213,-8.691,60.22,94,67,2.3,ES,1685588898
414,Waipawa,-41.4122,175.5153,59.36,71,75,14.27,NZ,1685589007
415,Gardez,33.5974,69.2259,57.09,48,90,5.37,AF,1685589007
416,Muli,2.9167,73.5667,83.93,73,100,18.3,MV,1685588472
417,Gander,48.9682,-54.5906,42.93,86,40,17.27,CA,1685588348
418,Sao Filipe,14.8961,-24.4956,75.04,73,100,7.72,CV,1685588556
419,Urucara,-2.5364,-57.76,74.77,88,9,2.59,BR,1685589007
420,Manjacaze,-24.7117,33.8828,66.24,88,64,8.3,MZ,1685589007
421,Boende,-0.2167,20.8667,70.92,91,97,1.68,CD,1685589008
422,Severnoye,56.3491,78.3619,71.11,49,15,5.44,RU,1685589008
423,Tezu,27.9167,96.1667,91.78,44,70,1.1,IN,1685588736
424,Tahe,52.3333,124.7333,65.12,35,29,9.42,CN,1685588734
425,Cascais,38.6979,-9.4215,63.52,86,87,13.0,PT,1685589008
426,Ritchie,-29.038,24.6028,43.59,74,0,5.3,ZA,1685589008
427,Ryotsu,38.0833,138.4333,68.86,52,100,5.77,JP,1685588809
428,Minna,9.6139,6.5569,75.22,80,100,3.58,NG,1685589009
429,Paralimni,35.0375,33.9833,67.15,94,27,1.99,CY,1685589009
430,Puerto Penasco,31.3167,-113.5333,72.91,62,0,8.99,MX,1685588753
431,Umm Lajj,25.0213,37.2685,82.94,50,9,6.8,SA,1685588694
432,Tambacounda,13.7539,-13.7586,80.87,65,100,10.74,SN,1685589009
433,Mezen,65.8522,44.24,50.34,67,97,4.12,RU,1685589010
434,Petropavlovsk-Kamchatskiy,53.0452,158.6483,43.39,93,100,11.18,RU,1685588669
435,Komatsushima,34.0,134.5833,71.56,83,75,18.41,JP,1685589011
436,La Ronge,55.1001,-105.2842,61.05,67,75,14.97,CA,1685588770
437,Zhangye,38.9342,100.4517,64.81,22,100,1.72,CN,1685588501
438,Samarai,-10.6167,150.6667,79.9,84,72,14.12,PG,1685588493
439,Solnechnyy,50.7214,136.6319,41.92,91,100,8.48,RU,1685589011
440,Abu Samrah,35.3029,37.1841,63.9,60,3,4.5,SY,1685589012
441,Bella Union,-30.2752,-57.6007,66.58,83,100,6.08,UY,1685589012
442,Lukovetskiy,64.2956,41.9211,46.65,88,100,4.47,RU,1685589012
443,Semme,46.1963,1.5007,57.61,94,5,2.35,FR,1685589012
444,Sapa,5.1544,120.3241,85.82,73,93,10.98,PH,1685589012
445,Buraydah,26.326,43.975,83.03,34,2,9.26,SA,1685589013
446,Weligama,5.9667,80.4167,83.21,76,82,10.51,LK,1685588511
447,Maceio,-9.6658,-35.7353,76.44,94,100,10.36,BR,1685589013
448,Marsh Harbour,26.5412,-77.0636,78.53,77,100,6.49,BS,1685588492
449,Alice Springs,-23.7,133.8833,76.55,13,0,4.61,AU,1685588674
450,Xaxim,-26.9617,-52.5347,51.04,91,0,2.39,BR,1685589013
451,Hailun,47.45,126.9333,68.67,33,1,13.58,CN,1685588739
452,The Pas,53.8251,-101.2541,64.42,82,20,6.91,CA,1685588694
453,Laiyang,36.9758,120.7136,83.75,46,4,8.43,CN,1685589014
454,Jiuquan,39.7432,98.5174,65.14,20,100,11.5,CN,1685589014
455,Posadas,-27.3671,-55.8961,59.54,90,0,3.0,AR,1685589014
456,Podgornoye,51.735,39.1496,50.16,81,0,4.47,RU,1685589014
457,Kirsanov,52.6549,42.7224,49.71,82,2,8.55,RU,1685589019
458,Bambanglipuro,-7.95,110.2833,83.86,69,71,11.12,ID,1685588531
459,Fez,34.0372,-4.9998,62.85,72,0,5.75,MA,1685589020
460,Nanning,22.8167,108.3167,91.17,48,65,5.68,CN,1685589021
461,Mae Sai,20.4335,99.8762,93.69,41,37,1.74,TH,1685588491
462,Awbari,26.5921,12.7805,74.37,32,0,7.31,LY,1685589021
463,Beckley,37.7782,-81.1882,61.21,89,0,3.44,US,1685589022
464,Gurupi,-11.7292,-49.0686,75.65,63,72,2.66,BR,1685589022
465,Amlame,7.4667,0.9,72.86,95,100,1.9,TG,1685589022
466,Meulaboh,4.1363,96.1285,84.51,65,72,1.5,ID,1685588454
467,Vagur,61.4732,-6.8119,46.18,83,92,7.27,FO,1685588713
468,Jinchang,38.4953,102.1739,65.41,22,100,5.21,CN,1685589022
469,Prince Rupert,54.3161,-130.3201,50.09,86,100,11.5,CA,1685588266
470,Naze,28.3667,129.4833,76.12,94,100,25.21,JP,1685588498
471,Calvinia,-31.4707,19.776,49.69,73,29,5.12,ZA,1685589023
472,Douglas,41.3,-96.167,76.87,64,0,6.91,US,1685589023
473,Balabac,7.9868,117.0645,86.41,72,99,12.28,PH,1685589023
474,Bhandaria,22.4861,90.0609,92.57,49,100,6.82,BD,1685589023
475,Kirkwall,58.9848,-2.9587,48.25,81,100,9.22,GB,1685589024
476,Sur,22.5667,59.5289,91.09,51,0,9.86,OM,1685588477
477,Porto Nacional,-10.7081,-48.4172,75.2,59,43,2.15,BR,1685589024
478,Galesong,-5.3166,119.3661,87.82,76,98,2.77,ID,1685589024
479,Chernogorsk,53.8236,91.2842,62.17,55,0,4.47,RU,1685589024
480,Terney,45.0503,136.6092,54.77,84,100,4.63,RU,1685589025
481,Mitu,1.1983,-70.1733,73.36,98,100,1.19,CO,1685589025
482,Jaguey Grande,22.5269,-81.1286,76.91,87,77,5.64,CU,1685589025
483,Staunton,38.1496,-79.0717,59.09,62,0,0.0,US,1685588742
484,Zapolyarnyy,69.4154,30.8136,36.68,97,100,11.1,RU,1685589025
485,Tres Lagoas,-20.7511,-51.6783,62.73,93,1,4.61,BR,1685589025
486,Cidreira,-30.1811,-50.2056,60.53,82,7,3.2,BR,1685589026
487,Port Augusta,-32.5,137.7667,69.78,39,99,8.57,AU,1685588539
488,Port-Gentil,-0.7193,8.7815,77.72,87,62,13.42,GA,1685588672
489,Kodinsk,58.6881,99.1844,68.95,37,93,5.06,RU,1685588541
490,Sembe,1.6481,14.5806,69.48,98,69,1.19,CG,1685589026
491,Drexel Heights,32.1412,-111.0284,79.72,17,0,12.66,US,1685589027
492,Saint-Pierre,-21.3393,55.4781,67.68,60,0,8.05,RE,1685588708
493,Sarakhs,36.5449,61.1577,85.37,9,29,3.83,IR,1685589027
494,Catuday,16.2923,119.8062,85.15,68,83,11.34,PH,1685589027
495,Corinth,37.9407,22.9573,63.9,85,26,2.51,GR,1685589027
496,Penicuik,55.8317,-3.2242,49.48,93,75,2.3,GB,1685589027
497,Dasoguz,41.8363,59.9666,86.05,20,98,16.08,TM,1685589028
498,Veraval,20.9,70.3667,84.49,74,7,11.27,IN,1685588475
499,Port Shepstone,-30.7414,30.455,60.58,73,35,9.66,ZA,1685589022
500,Shirokiy,49.758,129.523,62.64,50,46,6.06,RU,1685589028
501,Broome,42.2506,-75.833,66.61,73,1,3.85,US,1685589028
502,Rio Grande,-32.035,-52.0986,56.93,91,4,5.26,BR,1685588455
503,Pilar,-9.5972,-35.9567,75.13,97,67,4.25,BR,1685589029
504,Sola,-13.8833,167.55,80.55,77,33,16.2,VU,1685588519
505,Nalut,30.3333,10.85,64.45,67,30,16.22,LY,1685588710
506,Port Blair,11.6667,92.75,86.04,74,20,9.22,IN,1685588717
507,Piney Green,34.716,-77.3202,69.75,88,0,8.05,US,1685589029
508,Serenje,-13.2325,30.2352,51.03,71,6,3.18,ZM,1685589029
509,Taylorville,39.5489,-89.2945,76.93,64,0,3.44,US,1685589030
510,Taos,36.4072,-105.5731,53.2,78,88,18.01,US,1685589030
511,Ucluelet,48.9329,-125.5528,54.09,82,4,4.0,CA,1685589030
512,Kitui,-1.367,38.0106,59.45,98,27,2.95,KE,1685589030
513,Walvis Bay,-22.9575,14.5053,54.09,100,0,9.22,NA,1685588557
514,Portree,57.4129,-6.1942,49.51,93,58,10.2,GB,1685589031
515,San Juan,-31.5375,-68.5364,59.95,41,68,5.64,AR,1685589031
516,Warrnambool,-38.3833,142.4833,55.38,53,93,9.51,AU,1685589031
517,Muros,42.7762,-9.0603,60.1,91,76,4.21,ES,1685589031
518,Chicama,-7.8447,-79.1469,72.14,81,6,5.66,PE,1685588529
519,Piacabucu,-10.4056,-36.4344,74.98,91,26,6.38,BR,1685589032
520,Sortova,8.55,-82.65,78.1,94,100,2.37,PA,1685589032
521,Chumikan,54.7183,135.315,45.77,82,100,6.93,RU,1685588472
522,Darnah,32.767,22.6367,67.82,90,94,13.4,LY,1685589032
523,Opole Lubelskie,51.1478,21.969,48.38,71,10,5.37,PL,1685589032
524,Parkes,-33.1333,148.1833,69.46,42,1,9.51,AU,1685589012
525,Imbituba,-28.24,-48.6703,61.05,88,0,4.5,BR,1685589033
526,Port Hedland,-20.3167,118.5667,82.45,16,1,3.44,AU,1685589033
527,Coquimbo,-29.9533,-71.3436,55.13,87,0,3.44,CL,1685589033
528,Mujiayingzi,42.1167,118.7833,77.05,11,99,16.08,CN,1685588684
529,Dekar,-21.5333,21.9333,54.19,30,100,6.24,BW,1685588550
530,Rio Gallegos,-51.6226,-69.2181,43.05,69,38,12.53,AR,1685589033
531,Mount Isa,-20.7333,139.5,80.37,26,0,12.66,AU,1685588451
532,Pathein,16.7833,94.7333,91.0,50,67,8.59,MM,1685588650
533,Namie,37.4833,141.0,77.72,43,99,1.99,JP,1685589034
534,Buribay,51.9617,58.1592,76.46,43,100,5.75,RU,1685589034
535,Sal Rei,16.1833,-22.9167,72.18,79,92,17.78,CV,1685588687
536,Holme,56.1138,10.1725,47.77,89,1,12.88,DK,1685589034
537,Fort Collins,40.5853,-105.0844,64.56,63,68,5.01,US,1685588990
538,Orel,52.9658,36.0803,48.9,80,0,5.93,RU,1685589035
539,Amarante,-6.2411,-42.8547,78.21,53,54,2.98,BR,1685589035
540,Tessalit,20.1986,1.0114,80.08,11,84,4.52,ML,1685589040
541,Nieuw Amsterdam,5.8833,-55.0833,79.02,91,57,8.23,SR,1685589040
542,Kingsland,30.8,-81.6898,74.01,91,100,5.57,US,1685588905
543,Bayonet Point,28.3267,-82.6834,74.17,92,100,17.0,US,1685589040
544,Ladan,50.5196,32.5818,50.61,74,0,4.72,UA,1685589041
545,San Ignacio,17.1561,-89.0714,81.19,71,80,3.22,BZ,1685589041
546,King City,36.2127,-121.126,57.88,54,0,8.77,US,1685589041
547,Harper,4.375,-7.7169,77.99,87,95,4.07,LR,1685589041
548,Botou,38.0667,116.5667,89.02,20,1,11.68,CN,1685589041
549,Ulladulla,-35.35,150.4667,69.76,41,6,6.08,AU,1685589041
550,Kalulushi,-12.8378,28.0919,51.93,66,6,2.91,ZM,1685589042
551,Oktyabrskiy,54.4815,53.471,65.93,87,100,9.75,RU,1685589042
552,Floro,61.5996,5.0328,46.24,76,100,16.11,NO,1685588936
553,Pilot Butte,50.4668,-104.4178,63.97,66,66,3.89,CA,1685588858
554,Mayo,38.8876,-76.5119,66.97,86,0,4.61,US,1685588740
555,Buenaventura,3.8801,-77.0312,75.96,94,100,2.64,CO,1685589042
556,Zelenoborsk,61.4669,64.0333,68.38,62,100,12.15,RU,1685589042
557,Teya,60.3778,92.6267,74.08,26,87,5.59,RU,1685588459
558,Athabasca,54.7169,-113.2854,57.96,89,100,5.44,CA,1685589043
